,show_id,cluster_id,x,y,z,sentence
1084,4085,9,-5.1184554,2.9185781,3.4861765,This actor gave a speech for Harvard roommate Al Gore at the 2000 Democratic Convention
1085,4085,7,1.666802,0.5705591,0.16227077,"Like Gertrude in this author's ""The Europeans"", go ahead & marry a relative (it might get you out of your house, too)"
1086,4085,9,-1.7041816,2.8821945,2.5951185,"In the 1953 film ""The Band Wagon"" Fred Astaire & this leggy partner were ""Dancing In The Dark"" through Central Park"
1087,4085,13,-2.6733935,-6.7407103,-1.7730652,The strong odor of this semi-aquatic rodent gives it its name
1088,4085,6,7.489186,0.8952721,-0.2593075,"When abbreviated before the number 47, this state becomes an assault weapon"
1089,4085,7,0.86341476,-0.97743785,-1.9588175,"A 1927 visit to Etruscan sites inspired this author of ""The Plumed Serpent"" to write ""Etruscan Places"""
1090,4085,15,-3.80713,2.6404123,-0.6544326,"M.C. Hammer earned his nickname from his resemblance to this ""Hammerin'"" home run king"
1091,4085,7,1.7948046,0.44360828,0.24119198,"Unlike Dorothea in this George Eliot book, marry for love, not intellectual compatibility"
1092,4085,0,4.7401648,-8.095884,-4.323326,Cleopatra's Needle is a short walk from this Egyptian Temple in the Metropolitan Museum of Art
1093,4085,17,-2.0007374,3.0927975,0.6156286,"The only film ever released in ""Odorama"", it shares its name with a synthetic fabric popular in the 1970s"
1094,4085,17,6.5630145,2.7606258,-2.5754247,State whose abbreviation is also a cabinet department that was formed in 1989
1095,4085,12,-4.218171,0.62730503,2.705822,This South Carolina city that gave us a popular dance in the 1930s was the site of the first opera in America in 1735
1096,4085,3,-2.0252025,-1.0639892,7.9632297,"When making this classic Chinese soup, be sure to remove the twigs, feathers & insects first"
1097,4085,15,3.9353962,4.861124,-4.922877,"On New Year's Day 2002, this school's Seminoles beat Virginia Tech 30-17 to win the Gator Bowl"
1098,4085,6,-0.54096544,8.298179,-2.6746526,The A.M.E. in A.M.E. Church stands for African Methodist this
1099,4085,11,8.7247,2.4071882,3.030943,The four-color problem relates to the minimum number of colors needed for this cartographic item
1100,4085,13,3.7015018,-0.067210466,8.760528,These peptide hormones in the brain reduce the sensation of pain
1101,4085,8,-8.107811,-2.1523542,-0.7641635,In 1750 theater was banned in this then-colonial capital as a form of Mass. entertainment
1102,4085,3,-3.2936416,-2.014083,7.6623325,"To enjoy this national Swiss dish, you'd better like cheese, lots of it, melted in wine"
1103,4085,17,1.3091338,3.6648636,-5.5973206,In 2001 Brian Cappelletto won this game's World Championship with words like vozhd for 50 points & jerrid for 44
1104,4085,16,-11.301851,3.6739452,-5.247749,Less than 20% of all Muslims are Shi'ites or of other groups; the rest belong to this branch
1105,4085,11,3.8432455,-6.508369,2.5954216,"Ferdinand von Lindemann proved the problem of ""squaring"" this with compass & ruler was impossible"
1106,4085,6,6.479786,0.45334697,2.2939994,"2-word term for the consumer, for whom a computer is ultimately designed"
1107,4085,17,8.972219,2.8442144,-2.106696,"Some of the earliest surviving colonial portraits are of Richard & Increase, members of this family"
1108,4085,3,-3.3243475,-3.032561,7.113826,"The seafood in this Mexican dish is ""cooked"" not by heat, but by the acid in lime juice"
1109,4085,15,-1.4713923,7.3865485,-4.114878,In 1993 she became the first woman from Ukraine to win the world figure skating championships
1110,4085,8,-3.4195237,-0.77604884,-8.729575,"Founded by & named for a Persian prophet, this religion flourished during Persia's Achaemenian empire"
1111,4085,1,11.662289,-0.77763736,0.5131895,"(<a href=""http://www.j-archive.com/media/2002-05-10_DJ_08.wmv"">Cheryl of the Clue Crew peruses a model train hobbyist's fantasy setup.</a>)  If train ""A"" leaves at 6:00 at 60 mph, & train ""B"" leaves at 5:00 at 90 mph, this equation, d=rt, tells you when B passes A"
1112,4085,14,-8.644614,1.5797199,-3.1402729,"This Baja California port city is known as ""Yellowtail Capital of the World"""
1113,4085,7,-0.7504843,-1.9596033,-1.2707794,"Meaning ""tobacco peddler"", it's the title of a 1708 Ebenezer Cooke poem & a 1960 John Barth novel about Cooke"
1114,4085,3,-4.4301343,-2.5139885,8.420759,This Greek dish typically consists of layers of eggplant & ground lamb or beef topped with a white sauce
1115,4085,15,0.18924141,7.0504727,-4.672494,"At Wimbledon 2000, Venus Williams expressed appreciation for this 1957 & '58 champion"
1116,4085,5,-2.7283592,-4.313411,-6.7126822,"Traditionally, in Judaism a ram's horn called this is blown at the end of Yom Kippur"
1117,4085,11,6.5355005,4.8070807,-0.55475295,"To apply relativity to the cosmos, Einstein introduced a term called the ""cosmological"" this"
1118,4085,2,-8.087436,3.49484,1.5965773,The U.S. conducted nuclear tests on this atoll in the Marshall Islands from 1948 to 1958
1119,4085,8,-7.380286,-3.721748,1.4098899,"James Alexander, whose doggerel contributed to this publisher's arrest, helped defend him as a lawyer"
1120,4085,3,-4.204684,-2.5144298,8.389603,"On an Italian menu this term describes pasta with a sauce of eggs, cream, parmesan & bacon"
1121,4085,15,-1.8054725,7.014938,-4.614363,"The last British athlete to win the Olympic decathlon, he won it back-to-back in 1980 & 1984"
1122,4085,8,-2.31042,-3.0221002,-6.6712604,Joseph Smith translated the Book of Mormon from gold plates revealed to him by an angel named this
1123,4085,7,3.9968119,-6.785195,2.0859828,"This Frenchman's ""last theorem"", stated in 1637, was proved by Andrew Wiles in the 1990s"
1124,4085,7,1.1494554,-3.4348512,-0.62885845,John Keats wrote a poem about this handsome Greek whose youth was preserved by eternal sleep
1125,4085,17,-3.0954823,6.721562,-2.2893708,Number of males who served as British PM in the 1990s plus Oscars won by Tom Hanks plus protons in a helium nucleus
1126,1279,4,5.3604474,-4.81229,4.9718413,Crackowes were a style of these with toes so long they were sometimes attached to the knees with chains
1127,1279,13,2.769363,0.92746353,9.079782,One suffering from bruxomania unconsciously gnashes these
1128,1279,17,1.2680424,2.0602682,-4.3501883,Sotheby's has announced it won't sell any items of this tusk material produced since 1939
1129,1279,16,1.4389037,-6.887902,-5.401903,It's the basic unit of currency of Australia
1130,1279,4,4.852214,7.3314824,-2.8884282,Until 1954 major league players could leave these on the field when it was their team's turn to bat
1131,1279,12,0.06851467,4.373695,5.2559357,"When Charlie Brown gave Snoopy one of these, it took Snoopy an hour to put it on the flea"
1132,1279,8,-5.7673144,-0.10425086,-8.703861,"Eleanor of Aquitaine accompanied her 1st husband, King Louis VII, on the 2nd one of these in 1147"
1133,1279,10,-3.478241,-0.9012093,4.559075,In a 1987 hit Whitney Houston showed signs of choreomania  when she wanted to do this with somebody
1134,1279,17,2.4192016,-6.706206,-4.2017255,"The scarab, lotus flower & Isis knot were all designs used in this country's jewelry"
1135,1279,2,-9.821629,3.0219193,1.5809678,"After America won its independence, the British decided to ship these people to Australia"
1136,1279,4,4.988303,-4.5890226,5.385425,A curved wicker basket called a cesta is used to catch & throw the ball in this sport
1137,1279,17,-3.044379,-2.165126,-3.9156778,"Of a 25th, 30th or 40th anniversary, what ""Peanuts"" is celebrating in 1990"
1138,1279,16,-11.242375,2.4592996,-5.356572,It's estimated this dread 14th century epidemic killed 1/3 of the population of Europe
1139,1279,4,2.5166667,0.9524271,9.118862,A lycomaniac has a howling time believing he is one of these
1140,1279,11,5.749926,-3.4896371,1.1878387,"Known for its malleability & white brilliance, this rare metal has been used in jewelry since the 19th C."
1141,1279,6,7.9336658,-1.5641994,-0.73000664,"The name of this capital city is Aboriginal for ""meeting place"""
1142,1279,4,4.128138,-2.6307254,0.6016057,1 of 2 pieces of equipment in track & field that weigh 16 pounds
1143,1279,18,3.2090523,2.9197884,3.7077055,"When Lucy invites Charlie Brown to kick a football, you can expect her to do this"
1144,1279,17,-1.8394585,-4.069008,-2.0934455,"2 types of these which were especially popular during the Middle Ages were ""Miracle"" & ""Morality"""
1145,1279,13,2.649565,0.9130929,9.094382,"A dipsomaniac craves this, not guacamole"
1146,1279,11,2.913211,-6.7736387,-4.171133,Josiah Wedgwood designed these jewelry pieces using a white paste relief on a colored backgorund
1147,1279,7,-1.4783826,-2.1270657,-1.448124,"""Banjo"" Paterson, known for his ""bush ballads"", wrote this song, 1st published in 1917"
1148,1279,6,6.6385207,0.22680192,3.3701968,Alternate name for the number one wood in golf
1149,1279,6,3.458365,-1.4913132,-1.4908552,This girl's name was inspired by a type of candy
1150,1279,7,0.5856659,-3.3447907,-2.2560492,"This famous ""song"" is a romanticized account of the Battle of Roncesvalles, fought in 778"
1151,1279,6,6.987284,-1.2217377,0.72256166,"From the Greek for ""great"", it's the delusion of wealth, power or omnipotence"
1152,1279,0,-7.9301553,-0.2982171,-3.2586145,Tahiti & French Polynesia are famous for pearls of this color
1153,1279,0,-5.2039723,-8.110624,-1.7711128,This flightless bird is featured on Australia's coat of arms
1154,1279,4,4.1505647,-2.6439705,0.64915305,This apparatus used in women's gymnastics is about 4 in. wide & 16 ft. long
1155,1279,9,0.074039645,4.3907313,5.231918,Charlie Brown's parents bought Snoopy at this puppy farm
1156,1279,16,-11.03072,2.348966,-5.231269,"On average this city packs more than 23,000 people into 1 sq. mile"
1157,1279,17,0.59765947,5.262353,-0.9213519,2 of his pen names were rather transparent: Antosha Chekhonte & Anton Ch.
1158,1279,13,3.4609575,3.4033802,8.390039,The only mobile bone of the face
1159,1279,17,-2.727937,-6.6876097,0.60692877,Both a she-wolf & a woodpecker fed & cared for them until they were found by Faustulus
1160,1279,4,3.8956213,0.30406448,3.4144437,"Something that evokes happiness & sadness at the same time, or a kind of chocolate"
1161,1279,9,0.76299244,3.512872,-0.0066832746,"This title character's last name is McLonergan, not Rainbow"
1162,1279,16,-11.237701,3.2979789,-5.1958985,Caucasians constitute about 1/3 of this state's population
1163,1279,6,-0.20554715,3.023621,-0.8847625,"Dublin-born playwright John Casey changed his name to this, which sounds more Irish"
1164,1279,13,4.9326386,3.052117,8.084004,The nephrons function as filtering units in this pair of organs
1165,1279,5,-1.5668783,-0.8070383,-9.9917145,"In all of Babylonia, Pyramus was the handsomest youth & she was the fairest maiden"
1166,1279,4,4.685654,1.3304548,3.460582,Term for stunt pilots or politicians who tour small towns to show they've got the right stuff
1167,1279,9,-1.8476807,2.1744435,3.5801816,"(AUDIO DAILY DOUBLE): Gwen Verdon sang the following song in the original Broadway version of this show: ""Whatever Lola wants, Lola gets..."""
1168,1279,16,-9.098577,2.2837791,-4.015156,"Even though it's officially ""dry"", this state's Moore County is the home of Jack Daniel's Whiskey"
1169,1279,7,1.3336025,1.5191586,1.0245862,We don't know why this dame sometimes wrote under the name Mary Westmacott; it's a mystery to us
1170,1279,13,5.9931345,-0.6638837,1.871396,"The term for the brain & spinal cord, often abbreviated CNS"
1171,1279,8,-5.9655676,-0.44754913,-8.699904,"He travels to Ireland to ask the hand of the princess Isolde for his uncle, King Mark of Cornwall"
1172,1279,3,3.4783323,2.5606756,2.6610785,Don't complain to your waiter that your soup is cold if you're served this French potato soup
1173,1279,9,-3.1995606,5.1562867,2.600978,This show opens with a Ziegfeld star waiting for her husband to be released from prison
1174,1279,18,3.6575391,1.0827669,-0.2448473,"Ironically, the prison inmates of this state produce license plates which read ""Live Free Or Die"""
1175,1279,7,1.4557498,0.7349812,-1.4558798,"Pseudonym of the mysterious recluse who wrote ""The Treasure of the Sierra Madre"""
1176,1279,13,4.2402577,2.8157144,8.345643,"This section of the digestive tract is divided into the duodenum, jejunum & ileum"
1177,1279,9,-1.797547,-4.6135097,0.056231864,"Wounded by Cupid's arrow, Venus fell in love with this handsome guy at 1st sight"
1178,1279,6,6.813266,-1.549125,0.81187564,"Another name for mercury, it also means mercurial or temperamental"
1179,1279,9,-1.4468964,3.6130736,4.100929,"Mrs. Ray Bolger co-produced this 1948 Ray Bolger musical based on ""Charley's Aunt"""
1180,1279,14,7.3607545,2.5576925,-3.5750906,"1 of the largest lakes in Minnesota, its name begins with the same 5 letters as Minnesota"
1181,1279,7,0.75325996,2.519764,-0.9076595,"Rosemary Jansze, who was born in Ceylon, writes her romance novels under this married name"
1182,1279,13,4.313226,3.1239166,7.998323,The 4 principal arteries of the head & neck are all called this
1183,1279,8,-1.9492183,-4.8131585,1.0952575,"Until the night he drowned, Leander swam across the Hellespont every night to meet her"
1184,1279,18,5.0253673,1.0881712,2.0130825,"Term for someone who collects deniers, drachmas & doubloons"
1185,1279,17,0.21085802,9.223923,-0.5366479,This show features a concubine from Burma named Tuptim
1186,1279,8,-7.5573153,-3.3838017,0.83501875,"He published a history of Virginia & New England in 1624, after escaping from Turks, Indians & pirates"
1187,1302,9,-1.4551768,3.128548,5.684971,"This star of ""Kojak"" admits he shaves his head every morning"
1188,1302,18,3.3094676,3.6504571,2.3633854,"""When you care enough to send the very best"", send one of these"
1189,1302,5,-0.23685987,-3.8566508,0.56616116,"Among these tales told by Jesus were those ""of the net"", ""of the mustard seed"" & ""of the hidden treasures"""
1190,1302,4,3.577732,-4.1886344,4.4238496,Airplanes can trigger bolts of this when traveling through electrified clouds
1191,1302,6,8.249672,1.1404446,0.6053292,This word commonly follows cuff or missing
1192,1302,17,-3.3645709,-1.8845863,-1.3160988,"Gerald Ford was the last president born under this ""crab""by sign"
1193,1302,12,-4.333417,2.3987012,-0.32440823,"Creator of ""The Cisco Kid"", William Sidney Porter was better known by this name"
1194,1302,18,3.5288901,2.9917104,1.0893329,"""Wouldn't you really rather have"" one of these cars"
1195,1302,5,-0.98916346,-4.3597255,-7.7255716,"I Corinthians 7:9 states, ""It is better to marry than to"" do this"
1196,1302,11,7.1224227,0.5888746,6.8690295,Air is described as supersaturated when the relative humidity is higher than this percent
1197,1302,6,7.025324,-1.2662544,0.804889,"From the Greek word for ""deep sleep"", it's a deep, prolonged unconsciousness"
1198,1302,18,3.5706882,5.369096,3.410772,"It's Jimmy Carter's sign, so don't tip his scales"
1199,1302,10,-3.3913457,-3.8987465,3.130814,"""The First Time Ever"" she had a No. 1 album was ""First Take"" in 1972"
1200,1302,18,2.1084762,1.2779222,6.2913017,"""I like"" this lemon-lime soda ""in you"""
1201,1302,3,-0.45179218,-2.3557231,7.4023595,"It was like coriander seed, white; & the taste of it was like wafers made with honey"
1202,1302,11,5.175585,-2.2195354,6.1201177,Tornadoes that develop over water are called these
1203,1302,4,4.954443,-0.76407486,4.604856,"It can be part of your foot, your shoe, your stocking or your loaf of bread"
1204,1302,18,-3.3673465,-1.8441403,-1.3001935,"Appropriately, we've had 2 presidents born under this sign, Bush & Kennedy"
1205,1302,2,-5.131352,3.2391675,3.379044,George Bush pardoned this 91-year-old industrialist for his illegal contributions to Nixon's campaign
1206,1302,18,1.9952055,1.3574537,6.333556,"""Tan, don't burn use"" this"
1207,1302,17,-1.5123318,-3.6810799,5.8411336,"Things saved from this city were the gold & silver, the iron & brass vessels & Rahab & her family"
1208,1302,0,-6.308603,-2.6434467,-4.5469337,"Season of the year when Arizona has its ""monsoons"""
1209,1302,19,4.5412936,-1.332078,3.2685177,"A roue, or his garden implement"
1210,1302,18,4.3370843,1.9834771,0.8351075,Our last Sagittarian pres.; his last name sounds like something Sagittarius' arrows could do
1211,1302,17,1.568038,3.9349852,-1.8798188,Ines de la Fressange was a Chanel model when she was chosen to represent this French symbol
1212,1302,5,0.069871396,0.109648585,1.894336,"This maker of pre-school toys says, ""Our work is child's play"""
1213,1302,5,-1.7347933,-2.3332264,-7.9576783,"While carting this, Uzza touched it to right it after the oxen stumbled, & the Lord smote him"
1214,1302,11,7.2203555,0.38926178,6.7395473,An increase in air temperature at higher altitudes is unusual & is called this
1215,1302,3,7.374392,-1.7383343,4.2475367,A raisin can be called by this other fruit's name when it's added to a pudding or a cake
1216,1302,2,-3.3813286,-1.8822603,-1.2850596,"With the exception of R. Reagan, all the presidents born under this sign died in office"
1217,1302,17,7.709771,-4.0487523,3.023453,The iris is a flower & the ibis is one of these
1218,1302,14,-8.804751,0.3874495,-1.9304513,This country is named after the town of Oporto
1219,1302,9,-2.0114112,5.0793657,3.1299229,"In this 1935 film that made him a star, Errol Flynn was Dr. Peter Blood, a physician who turns to piracy"
1220,1302,12,-1.15754,1.2103286,-1.7624141,"He wrote a non-baby book called ""Decent And Indecent: Our Personal And Political Behavior"""
1221,1302,2,-9.499142,1.6770495,1.3114473,It became a U.S. territory in 1900 & a state 59 years later
1222,1302,3,-4.4167023,-4.531074,6.719357,Malaga is a sweet dessert wine that originated in this country
1223,1302,13,3.9080029,2.7255454,8.512621,"In a healthy mouth, this line separates the crown from the root of a tooth"
1224,1302,14,-12.144928,-0.5602091,-2.4154973,The Sea of Galilee is just a broad basin of this river
1225,1302,9,-1.2069193,3.8072376,2.2747564,"Anthony Quinn was a pirate stuck with stowaway children in the film ""A High Wind In"" this place"
1226,1302,7,-0.8514857,-0.47482458,-2.0592105,"This author's home where he wrote ""To Have And Have Not"" is now a nat'l landmark in Key West, Fla."
1227,1302,2,-1.6623452,1.1617787,0.24808533,Susan B. Anthony was arrested in 1872 for doing this
1228,1302,6,6.735616,-1.3453035,2.6470609,"On wine labels, this word which means ""estate"" precedes Lafite & Mouton-Rothschild"
1229,1302,0,-4.162086,-7.431915,0.008952562,Every summer thousands of these animals go to the Pribilof Islands in the north Pacific to breed
1230,1302,14,-10.84179,0.5007564,-5.3307204,"The surface of this lake in Siberia is about 1,490 ft. above sea level, the bottom over 5,300 ft. below"
1231,1302,12,-3.1224163,2.240525,0.554973,"Silent screen swashbuckler; his film ""The Black Pirate"" has been called ""a definitive pirate movie"""
1232,1302,7,2.1156123,-2.6259909,-0.8541228,Oscar Wilde's only novel
1233,1302,2,-8.352908,3.8037105,3.830535,In 1949 Henry H. Arnold became the first general of this branch of the armed forces
1234,1302,6,6.4969335,-0.060061276,2.064147,"""Anatomical"" term for a wine's bouquet"
1235,1302,11,-1.9972357,2.6988974,-2.236195,Man-made metal 1st positively identified in 1958 & named for a Swedish inventor; it has no known use
1236,1302,14,-10.52166,-0.09071199,-1.5736463,Papua New Guinea is just off this country's Cape York Peninsula
1237,1302,9,-1.9148424,4.3916593,2.6073809,Robert Newton played this pirate before Peter Ustinov played his ghost in a Disney film
1238,1302,8,-0.62945276,-3.5785954,-3.334207,"An eye ailment contracted at Eton School ended his plans to study biology, like his brother Julian"
1239,1302,2,-8.027282,3.561558,1.6905681,In April 1984 this U.S. government agency admitted its role in the mining of Nicaraguan harbors
1240,1302,4,7.1958127,-1.4769231,4.5729103,The term for pouring wine into another container before serving; it helps clear it of sediments
1241,1302,13,4.4172597,-0.044876855,7.3694606,Take the fibrinogen out of blood plasma & you're left with a fluid called this
1242,1302,16,-11.11693,2.650416,-2.6381397,1 of the 2 Central American countries with only 1 sea coast
1243,1302,9,-0.8487704,4.3029203,2.8244896,"Ingrid Bergman's husband in ""Casablanca"", he played a pirate captain in ""Pirates Of Tripoli"""
1244,1302,12,-3.6271183,1.9458463,-2.7396562,"A member of the Algonquin Round Table, this petite brunette wrote a story called ""Big Blonde"""
1245,1302,2,-6.572014,-2.3512428,0.8027249,John Hancock held this political position from 1780-85 & from 1787-93
1246,1302,3,-4.5078588,-4.6597466,6.658505,The famous Moselle wines come from this country
1247,1302,12,-3.6289377,3.1277747,-4.0500116,"The name of this channel can be traced back to a movie theater that opened in 1905 in McKeesport, Pa."
1248,4936,1,12.455197,-1.0370249,1.1887892,"(<a href=""http://www.j-archive.com/media/2006-02-13_J_01.wmv"">Jon of the Clue Crew teaches his dog Rocko to sit.</a>)  Rocko, sit!  When I teach human kids, I wish I could use the commands that are taught in this class, from the Latin for ""listen""--Okay!"
1249,4936,10,-4.1427584,-0.48682517,4.67183,"At the beginning of her 2005 ""Boyfriend"" video, she is being chased by the police"
1250,4936,4,2.4590158,-5.346947,6.256756,"Hold the ends of the coiled toy first sold in 1945, then raise & lower each hand in a rhythmic motion"
1251,4936,17,-2.2477827,-4.4840508,-2.443844,"The first of these were awarded in 1901 & they are given out yearly for Physics, Chemistry, Peace & 3 other disciplines"
1252,4936,3,-4.4498024,-2.3092299,7.1166463,This type of hard sausage is America's favorite pizza topping
1253,4936,18,2.5799222,1.3005116,4.8504143,"""If"" he ""picked a peck of pickled peppers, where's the peck of pickled peppers"" he ""picked""?"
1254,4936,1,12.455197,-1.0370249,1.1887892,"(<a href=""http://www.j-archive.com/media/2006-02-13_J_02.wmv"">Jon of the Clue Crew points out Rocko's blue collar pedigree.</a>)  Some collars have both an insecticide to kill these jumping insects & a growth regulator to attack the eggs"
1255,4936,10,-4.0482936,-0.5262044,4.586959,"Paris Hilton is in this rapper's ""Just Lose It"" video; he appears as himself & as Santa Claus, among others"
1256,4936,3,-3.0771673,-2.711952,8.42984,Churn a sweet dairy mix in a container that's surrounded by frozen water & salt
1257,4936,10,-4.93803,-4.4795594,2.2976255,In 1990 Paul McCartney received a Lifetime Achievement Award at these awards
1258,4936,3,-3.6304765,-2.2135608,8.472159,How about a nice traditional Hawaiian pizza topped with ham or Canadian bacon & this fruit
1259,4936,4,3.3192415,0.3530767,3.4293568,An evening where 2 couples go out together
1260,4936,1,12.455197,-1.0370249,1.1887892,"(<a href=""http://www.j-archive.com/media/2006-02-13_J_03.wmv"">Jon of the Clue Crew gets ready to clean Rocko's teeth with a finger-mounted brush.</a>)  Just like you, dogs need to get rid of this film that can build up into tartar--regular brushing sure helps"
1261,4936,10,-4.412296,-3.168268,4.4355397,"At the 2004 MTV VMAs, No Doubt won Best Group Video & Best Pop Video for this song"
1262,4936,13,2.485022,-5.3069835,6.6075263,"Holding the bottom of the ear in the left hand, grasp the husk from the top with the right hand & pull down"
1263,4936,2,-6.078501,6.0578876,-5.2886705,"A brave French soldier might receive the award known as the ""Croix de Guerre"", meaning ""Cross of"" this"
1264,4936,3,-4.026124,-1.8292102,8.372058,"These on your pizza may be fire-roasted, sun-dried, or just fresh sliced Romas"
1265,4936,19,5.1554284,-3.952765,-3.9043705,An appointed hour to play golf
1266,4936,1,12.455197,-1.0370249,1.1887892,"(<a href=""http://www.j-archive.com/media/2006-02-13_J_04.wmv"">Rocko lends Jon of the Clue Crew a paw.</a>)  Apply cream to your dog's <a href=""http://www.j-archive.com/media/2006-02-13_J_04a.jpg"" target=""_blank"">pads</a> before a winter walk; they're made of skin just like yours with this as the outer layer"
1267,4936,10,-3.989795,-0.55895466,4.564886,"This former ""Moesha"" star rides around on the bus in her ""Who Is She 2 U"" video"
1268,4936,18,4.7136245,5.4433646,1.11084,"Dial 011-33-1 & a local number, say ""Pourrais-je parler a M. Chirac?"""
1269,4936,0,-5.7402015,-2.3976247,-5.6589627,The Borg-Warner Trophy is awarded every year to the winner of this epic auto race held on Memorial Day weekend
1270,4936,17,-4.3079414,-2.8777823,-4.594076,On November 12 celebrate National Pizza with the Works Except these fish Day
1271,4936,11,3.2835371,-3.849587,3.9359918,"The almost indestructible flight recording device is known by this ""colorful"" name"
1272,4936,1,12.455197,-1.0370249,1.1887892,"(<a href=""http://www.j-archive.com/media/2006-02-13_J_05.wmv"">Rocko gets frisky with his owner Jon of the Clue Crew.</a>)  Regular exercise benefits this system, a word referring to the heart & blood vessels together"
1273,4936,10,-4.102249,-0.57648003,4.5739822,"Her video for ""Baby It's You"" features Bow Wow & takes place at an amusement park"
1274,4936,4,2.504969,-5.320472,6.4005423,"Attach a pencil to a string, pin the other end of the string down & move the pencil around the pin"
1275,4936,12,-4.6741495,6.5265236,-0.6566282,In 1921 Edith Wharton became the first woman to win the Fiction prize named for this news publisher
1276,4936,3,-4.1760383,-2.8134665,7.1128516,"Wild ones of these found on pizza include shiitakes, morels & chanterelles"
1277,4936,7,-0.791488,1.1496236,0.39304125,Daisy Buchanan is the object of a racketeer's desire in this 1925 Fitzgerald novel
1278,4936,2,-7.2742944,4.9906607,3.7712314,1902: The first First Lady
1279,4936,17,-0.29725412,-0.0064400095,5.0573096,"Hong Kong titled the second movie about this creature ""I May Be A Pig, But I Am Not Stupid"""
1280,4936,12,0.109240726,-6.9620714,-0.50848585,"He was honored for discovering ""hundreds of new uses for crops such as the peanut"""
1281,4936,8,-3.404796,-1.115267,-9.147245,"In 46 B.C. this Egyptian came with Caesar to Rome, where her statue was placed in the temple of Venus Genetrix"
1282,4936,7,-2.0867825,0.41828555,3.6783736,"The immortal 6 words that begin Lee Bernstein's opus sung on ""Barney & Friends"" to the tune of ""This Old Man"""
1283,4936,19,-2.0220551,-4.3938065,-8.142775,Book of Genesis garden
1284,4936,12,2.6485736,-3.1551213,-4.7472734,1952: A famous seamstress & flagmaker
1285,4936,17,-0.41851765,0.02515097,5.1612616,"They were the 2 main stars of the sequel Hong Kong knew as ""Special Unit in Black Glasses Part 2"""
1286,4936,12,0.18540071,-7.0597515,-0.70597774,"Inducted in 1973, he ""earned patents for more than a thousand inventions, including... the phonograph"""
1287,4936,5,0.61527437,-0.6536294,2.2669952,"Caesar divorced his wife after a scandal & said, ""Caesar's wife must be above"" this"
1288,4936,5,0.53070176,-4.4640026,1.3668699,"Marvell rhymed, ""Had we but world enough, and"" this, his mistress' coyness ""were no crime"""
1289,4936,0,-6.240111,-3.0745687,-4.8164454,This type of year happens once every four
1290,4936,0,2.6878724,-3.1739657,-5.4586577,1994: A Shoshone guide for a famous expedition
1291,4936,17,-1.9226364,2.958685,0.62356913,"China and Taiwan reached the agreement that this film at ""Full Throttle"" would be ""Hot Chicks: Full Speed"""
1292,4936,9,-2.8323557,2.9967835,3.5416598,"""'Snow White and the Seven Dwarfs' was the first full length animated film to use"" this inductee's multiplane camera"
1293,4936,8,-3.4462297,-0.9045645,-8.913119,"In his early 20s, Julius Caesar traveled to this ""colossal"" island to study rhetoric under Molon"
1294,4936,7,0.0080953315,-4.0278344,-0.6582302,"It makes sense that Marlowe's ""passionate shepherd"" promises his love ""a gown made of the finest"" this"
1295,4936,0,-3.5104742,-8.064763,-1.0472573,Brown & white are the main U.S. types of this pouch-mouthed bird
1296,4936,19,2.720439,-3.1363044,-5.298456,1907: A Powhatan princess
1297,4936,9,-1.8761467,3.069101,1.2938007,"In Greece, this Eddie Murphy film became ""Daddies as Nannies"""
1298,4936,12,0.20350108,-7.0837073,-0.7422488,"A 1975 inductee, he gave us ""an electronic alphabet that could carry messages"""
1299,4936,8,-3.4406204,-1.129991,-9.220056,"After defeating Pharnaces II at Zela, Caesar dispatched this 3-part message to the Roman Senate"
1300,4936,7,1.0556659,-3.4139328,-0.3710218,A Shakespeare sonnet accuses this purple flower of steaing its smell from the poet's love
1301,4936,4,-3.0648928,-7.645024,1.240903,Fake wooden bird used by hunters to attract ducks
1302,4936,19,3.3975787,-2.4389064,-5.329694,1963: A pilot
1303,4936,9,-1.8455942,3.021135,1.0209082,"In Finland, this Tim Burton film was subtitled ""Fish Stories as Large as Life Itself"""
1304,4936,12,0.10907115,-6.9528403,-0.64589345,"This French chemist inducted in 1978 ""was the founder of microbiological sciences"""
1305,4936,8,-3.487364,-1.0507871,-9.111475,Around 48 B.C. Caesar pardoned this man & later made him governor of Cisalpine Gaul; oops
1306,4936,1,12.244957,-1.5081631,1.9175339,"""<a href=""http://www.j-archive.com/media/2006-02-13_DJ_25.mp3"">Wi' monie a vow and locked embrace our parting was fu' tender</a>"", he wrote of ""Highland Mary"""
1307,4936,19,5.486129,-4.735237,-3.1654582,Genetic duplicate
1308,4936,16,-8.794104,3.5474875,-3.9284625,"Since 1776, it has been the only U.S. state to be the most populous state for more than a century"
1309,3632,7,0.90983623,0.87177104,-1.281053,"Few have heard of his first novel, ""The Snake's Pass"", but everyone knows his ""Dracula"""
1310,3632,18,1.1086304,-2.6096458,2.9686127,"""Fly The Friendly Skies..."""
1311,3632,9,-0.30282333,3.4038718,2.8761556,"Elementary, my dear Watson:  ""Baker Street"" was a musical about this detective"
1312,3632,5,-2.8261268,-3.8812103,-6.240716,Christian tradition says this archangel will blow his trumpet to announce the Second Coming
1313,3632,16,2.47185,1.0023957,-8.4342575,"Jura, Schweitzer, Lucerne & Berner are the 4 types of this country's laufhund"
1314,3632,13,3.703454,0.0016829494,9.224944,This contagious viral disease can occasionally cause sterility in males
